worker_id,worker_name,week_start_date,primary_zone,zone_flood_risk_score,zone_elevation_category,zone_drainage_quality,experience_months,week_number,month,is_northeast_monsoon_season,is_summer_heat_season,festival_week,w_actual,order_earnings,daily_bonus_total,weekly_target_bonus,login_guarantee_received,orders_completed,active_days,total_login_hours,peak_hour_login_days,order_rejection_rate,w_avg_4wk,w_avg_12wk,w_expected,income_vs_peer_ratio,risk_model_score,seasonal_loading_factor,rainfall_mm,max_daily_rainfall_mm,wind_speed_kmph,flood_alert_level,cyclone_warning_active,heatwave_declared,AQI_avg,stfi_event_confirmed,stfi_event_severity,rsmd_news_score,rsmd_news_source_count,google_maps_congestion_index,ndma_emergency_alert_active,rsmd_event_confirmed,rsmd_event_type,rsmd_event_severity,fraud_model_score,fraud_action,gps_spoofing_detected,behavioral_anomaly_flag,fraud_deduction_inr,policy_active,sum_insured,current_claim_loading_pct,claims_last_4wk,daily_zero_income_days,daily_event_active_days,daily_pre_event_rejection_spike,daily_income_trajectory_slope,daily_max_rainfall,daily_max_congestion,daily_max_rsmd_news_score,daily_max_rsmd_source_count,daily_ndma_alert_any_day,daily_peak_hour_days,daily_avg_fraud_score,daily_income_mon,daily_income_tue,daily_income_wed,daily_income_thu,daily_income_fri,daily_income_sat,daily_income_sun,daily_claim_signal_days,weekly_premium_inr,claim_triggered,claim_type,claim_amount_inr
W001,Rajan K,2024-07-15,Velachery,0.82,0,0,27,16,7,0,0,0,4498.91,2860.41,1313.5,325.0,0.0,31,7,53.2,6,0.048,4736.57,4463.36,4463.36,0.9998,0.629,0.35,35.9,21.2,14.5,0,0,0,66,0,0,0.038,0,0.647,0,0,,0,0.118,AUTO_APPROVE,0,0,0.0,1,6695.04,0.0,0,0,0,0.0,53.692,21.2,0.647,0.038,0,0,6,0.118,516.47,545.49,543.02,671.74,672.28,635.23,914.68,0,118.8,0,NONE,0.0
W001,Rajan K,2024-07-22,Velachery,0.82,0,0,28,17,7,0,0,0,4237.69,2452.08,1460.61,325.0,0.0,39,7,34.1,3,0.114,4605.75,4439.69,4439.69,0.9417,0.6135,0.35,29.4,9.1,6.0,0,0,0,89,0,0,0.046,0,0.537,0,0,,0,0.0718,AUTO_APPROVE,0,0,0.0,1,6659.54,0.0,0,0,0,0.0,35.938,9.1,0.537,0.046,0,0,3,0.072,576.45,569.13,482.59,547.41,643.97,541.92,876.22,0,117.52,0,NONE,0.0
W001,Rajan K,2024-07-29,Velachery,0.82,0,0,28,18,7,0,0,0,4825.04,3158.24,1216.8,450.0,0.0,40,5,36.2,4,0.062,4538.46,4482.68,4482.68,1.0722,0.6937,0.5,14.0,4.5,5.8,0,0,0,40,0,0,0.045,0,0.627,0,0,,0,0.0271,AUTO_APPROVE,0,0,0.0,1,6724.02,0.0,0,0,0,0.0,15.732,4.5,0.627,0.045,0,0,4,0.027,900.62,754.73,43.761621776565946,943.48,1031.89,40.36951785336128,1194.32,0,125.81,0,NONE,0.0
W001,Rajan K,2024-08-05,Velachery,0.82,0,0,28,19,8,0,0,0,3893.54,2659.26,784.28,450.0,0.0,39,7,33.0,7,0.053,4363.8,4412.01,4412.01,0.8652,0.6457,0.35,10.4,6.1,13.4,0,0,0,108,0,0,0.043,0,0.626,0,0,,0,0.0503,AUTO_APPROVE,0,0,0.0,1,6618.02,0.0,0,0,0,0.0,42.584,6.1,0.626,0.043,0,0,7,0.05,506.8,466.57,515.52,463.98,588.22,484.15,868.3,0,118.12,0,NONE,0.0
W001,Rajan K,2024-08-12,Velachery,0.82,0,0,28,20,8,0,0,0,4265.98,2876.04,1064.94,325.0,0.0,26,6,25.2,5,0.061,4305.56,4376.97,4376.97,0.948,0.6597,0.5,29.5,17.1,6.3,0,0,0,117,0,0,0.049,0,0.635,0,0,,0,0.0599,AUTO_APPROVE,0,0,0.0,1,6565.46,0.0,0,0,0,0.0,1.734,17.1,0.635,0.049,0,0,5,0.06,747.09,607.59,694.91,597.35,24.912189887140194,682.13,936.91,0,121.45,0,NONE,0.0
W001,Rajan K,2024-08-19,Velachery,0.82,0,0,29,21,8,0,0,0,4829.46,2837.93,1591.53,400.0,0.0,29,4,40.6,2,0.026,4453.5,4456.84,4456.84,1.0732,0.6494,0.35,37.0,24.9,7.4,0,0,0,47,0,0,0.048,0,0.617,0,0,,0,0.0838,AUTO_APPROVE,0,0,0.0,1,6685.26,0.0,0,0,0,0.0,-159.998,24.9,0.617,0.048,0,0,2,0.084,1021.9,1079.92,1076.82,21.597440836366605,1650.82,41.63074070837847,29.44901008192587,0,119.47,0,NONE,0.0
W001,Rajan K,2024-08-26,Velachery,0.82,0,0,29,22,8,0,0,0,4712.1,2899.6,1487.5,325.0,0.0,27,6,44.0,4,0.096,4425.27,4513.76,4513.76,1.0471,0.6577,0.5,5.5,2.9,5.5,0,0,0,43,0,0,0.045,0,0.642,0,0,,0,0.0674,AUTO_APPROVE,0,0,0.0,1,6770.64,0.0,0,0,0,0.0,109.094,2.9,0.642,0.045,0,0,4,0.067,16.77594668102381,687.64,763.81,665.25,890.68,760.78,943.94,0,125.16,0,NONE,0.0
W001,Rajan K,2024-09-02,Velachery,0.82,0,0,29,23,9,0,0,0,4488.68,2787.56,1376.12,325.0,0.0,40,5,36.9,3,0.115,4574.06,4506.7,4506.7,0.9975,0.6158,0.35,36.0,15.9,5.2,0,0,0,114,0,0,0.049,0,0.582,0,0,,0,0.0884,AUTO_APPROVE,0,0,0.0,1,6760.05,0.0,0,0,0,0.0,52.388,15.9,0.582,0.049,0,0,3,0.088,874.04,27.578561108606692,858.91,806.74,44.68597690784505,888.61,1060.38,0,119.39,0,NONE,0.0
W001,Rajan K,2024-09-09,Velachery,0.82,0,0,29,24,9,0,0,0,5099.25,3526.83,997.42,575.0,0.0,51,7,41.5,5,0.033,4782.37,4619.99,4619.99,1.1332,0.6676,0.5,33.4,17.0,11.3,0,0,0,105,0,0,0.042,0,0.602,0,0,,0,0.0474,AUTO_APPROVE,0,0,0.0,1,6929.98,0.0,0,0,0,0.0,78.529,17.0,0.602,0.042,0,0,5,0.047,535.12,570.73,690.94,713.77,701.89,725.73,1161.07,0,128.53,0,NONE,0.0
W001,Rajan K,2024-09-16,Velachery,0.82,0,0,30,25,9,0,0,0,4334.3,2409.2,1525.1,400.0,0.0,35,6,43.0,6,0.104,4658.58,4574.63,4574.63,0.9632,0.6275,0.35,5.8,3.1,7.8,0,0,0,49,0,0,0.034,0,0.548,0,0,,0,0.1077,AUTO_APPROVE,0,0,0.0,1,6861.94,0.0,0,0,0,0.0,8.8,3.1,0.548,0.034,0,0,6,0.108,710.47,648.28,650.61,663.66,38.97880240609449,697.84,963.44,0,121.69,0,NONE,0.0
W001,Rajan K,2024-09-23,Velachery,0.82,0,0,30,26,9,0,0,0,4909.7,2908.04,1601.66,400.0,0.0,55,4,53.7,2,0.093,4707.98,4600.87,4600.87,1.091,0.6795,0.5,9.5,7.1,10.8,0,0,0,109,0,0,0.047,0,0.613,0,0,,0,0.088,AUTO_APPROVE,0,0,0.0,1,6901.3,0.0,0,0,0,0.0,67.49,7.1,0.613,0.047,0,0,2,0.088,16.251188642381663,1186.77,1127.84,43.11817703668868,1216.97,44.258484459164634,1378.12,0,128.52,0,NONE,0.0
W001,Rajan K,2024-09-30,Velachery,0.82,0,0,30,27,9,0,0,0,4146.62,2515.59,1306.03,325.0,0.0,39,5,33.8,2,0.11,4622.47,4537.91,4537.91,0.9215,0.68,0.5,18.6,9.7,14.1,0,0,0,47,0,0,0.046,0,0.632,0,0,,0,0.1151,AUTO_APPROVE,0,0,0.0,1,6806.86,0.0,0,0,0,0.0,136.494,9.7,0.632,0.046,0,0,2,0.115,14.246678376616607,761.6,40.82368474005365,777.81,838.02,717.0,1052.19,0,126.78,0,NONE,0.0
W001,Rajan K,2024-10-07,Velachery,0.82,0,0,30,28,10,1,0,0,4677.98,2887.56,1340.42,450.0,0.0,37,7,47.0,5,0.115,4517.15,4558.96,4103.06,1.0396,0.9273,0.65,84.7,29.2,19.3,2,0,0,119,0,0,0.045,0,0.629,0,0,,0,0.0746,AUTO_APPROVE,0,0,0.0,1,6838.44,0.0,0,0,0,0.0,44.056,29.2,0.629,0.045,0,0,5,0.075,622.05,572.26,615.07,575.43,686.97,646.27,959.93,0,141.78,0,NONE,0.0
W001,Rajan K,2024-10-14,Velachery,0.82,0,0,31,29,10,1,0,0,5132.68,3352.69,1254.99,525.0,0.0,63,7,57.2,7,0.09,4716.74,4651.56,4186.4,1.1406,0.9406,0.65,35.1,15.8,17.1,0,0,0,46,0,0,0.045,0,0.62,0,0,,0,0.0574,AUTO_APPROVE,0,0,0.0,1,6977.34,0.0,0,0,0,0.0,55.332,15.8,0.62,0.045,0,0,7,0.057,621.67,731.56,604.41,576.75,800.07,712.9,1085.32,0,145.24,0,NONE,0.0
W001,Rajan K,2024-10-21,Velachery,0.82,0,0,31,30,10,1,0,0,1953.79,1363.55,590.24,0.0,0.0,24,2,16.2,1,0.134,3977.77,4268.77,3841.89,0.4342,1.0,0.65,187.9,58.6,26.1,3,0,0,40,1,3,0.045,0,0.614,0,0,,0,0.0849,AUTO_APPROVE,0,0,0.0,1,6403.16,0.0,0,5,5,0.1538,-173.027,58.6,0.614,0.045,0,0,1,0.085,937.18,1016.61,0.0,0.0,0.0,0.0,0.0,5,135.67,1,STFI,1416.07
W001,Rajan K,2024-10-28,Velachery,0.82,0,0,31,31,10,1,0,1,1181.08,700.21,480.87,0.0,0.0,18,2,21.6,0,0.195,3236.38,3853.24,4148.38,0.2625,1.0,0.65,126.9,72.4,30.3,4,0,0,45,1,4,0.036,0,0.611,1,0,,0,0.0417,AUTO_APPROVE,0,0,0.0,1,5779.86,0.05,1,5,5,0.1667,-106.676,72.4,0.611,0.036,0,1,0,0.042,624.77,556.31,0.0,0.0,0.0,0.0,0.0,5,128.58,1,STFI,2225.48
W001,Rajan K,2024-11-04,Velachery,0.82,0,0,31,32,11,1,0,1,5717.03,3473.84,1668.19,575.0,0.0,72,4,68.3,3,0.066,3496.14,4096.74,4422.94,1.2705,0.8994,0.65,185.4,96.9,11.9,1,0,0,165,0,0,0.042,0,0.605,0,0,,0,0.1174,AUTO_APPROVE,0,0,0.0,1,6145.11,0.12,2,0,0,0.0,95.968,96.9,0.605,0.042,0,0,3,0.117,40.328108707953284,1376.99,1169.24,6.590142929361624,1422.33,31.787567722467482,1748.47,0,141.5,0,NONE,0.0
W001,Rajan K,2024-11-11,Velachery,0.82,0,0,32,33,11,1,0,0,4767.52,3005.51,1437.01,325.0,0.0,56,4,48.2,2,0.033,3404.86,4161.38,3745.24,1.0594,0.9686,0.65,93.0,53.2,14.2,1,0,0,239,0,0,0.049,0,0.65,0,0,,0,0.0752,AUTO_APPROVE,0,0,0.0,1,6242.07,0.12,2,0,0,0.0,-25.057,53.2,0.65,0.049,0,0,2,0.075,1117.84,1148.5,17.211228521246774,31.984505059675033,1310.25,41.54234776760974,1190.93,0,146.75,0,NONE,0.0
W001,Rajan K,2024-11-18,Velachery,0.82,0,0,32,34,11,1,0,0,4380.19,2920.01,1060.18,400.0,0.0,57,7,35.3,3,0.058,4011.46,4170.19,3753.17,0.9734,0.8865,0.65,244.9,148.2,18.4,1,0,0,173,0,0,0.036,0,0.565,0,0,,0,0.1065,AUTO_APPROVE,0,0,0.0,1,6255.28,0.12,1,0,0,0.0,51.525,148.2,0.565,0.036,0,0,3,0.107,550.98,528.64,551.25,532.7,639.92,665.84,910.86,0,143.47,0,NONE,0.0
W001,Rajan K,2024-11-25,Velachery,0.82,0,0,32,35,11,1,0,0,5174.62,3619.62,1105.0,450.0,0.0,59,6,61.3,3,0.058,5009.84,4297.63,3867.87,1.1499,0.9513,0.65,121.0,34.4,12.5,1,0,0,146,0,0,0.048,0,0.64,0,0,,0,0.0247,AUTO_APPROVE,0,0,0.0,1,6446.44,0.12,0,0,0,0.0,13.695,34.4,0.64,0.048,0,0,3,0.025,720.36,748.71,764.71,719.28,953.95,24.95116991958074,1267.61,0,150.78,0,NONE,0.0
W001,Rajan K,2024-12-02,Velachery,0.82,0,0,32,36,12,1,0,0,1347.52,837.39,510.13,0.0,0.0,27,2,17.4,0,0.063,3917.46,3854.96,3469.46,0.2994,0.9991,0.65,246.7,91.1,29.8,3,0,0,203,1,4,0.048,0,0.548,0,0,,0,0.0551,AUTO_APPROVE,0,0,0.0,1,5782.44,0.12,0,5,6,0.0,-120.758,91.1,0.548,0.048,0,0,0,0.055,686.19,661.33,0.0,0.0,0.0,0.0,0.0,5,137.18,1,STFI,1591.46
W001,Rajan K,2024-12-09,Velachery,0.82,0,0,33,37,12,1,0,0,1265.59,867.72,397.87,0.0,0.0,19,2,23.5,1,0.143,3041.98,3475.24,3240.0,0.2812,1.0,0.65,258.0,198.9,26.5,4,0,0,153,1,2,0.047,0,0.469,1,0,,0,0.0833,AUTO_APPROVE,0,0,0.0,1,5212.86,0.25,1,5,6,0.0,-5.17,198.9,0.469,0.047,0,1,1,0.083,656.92,0.0,0.0,0.0,0.0,0.0,608.67,5,138.06,1,STFI,1480.81
W001,Rajan K,2024-12-16,Velachery,0.82,0,0,33,38,12,1,0,0,3927.42,2236.01,1241.41,450.0,0.0,26,7,25.5,5,0.038,2928.79,3481.8,3240.0,0.8728,0.894,0.65,138.8,55.6,14.7,2,0,0,142,0,0,0.05,0,0.619,0,0,,0,0.0369,AUTO_APPROVE,0,0,0.0,1,5222.7,0.25,2,0,0,0.0,48.42,55.6,0.619,0.05,0,0,5,0.037,464.57,496.29,555.73,436.64,552.81,519.17,902.21,0,133.99,0,NONE,0.0
W001,Rajan K,2024-12-23,Velachery,0.82,0,0,33,39,12,1,0,0,4063.96,2289.25,1449.71,325.0,0.0,37,4,28.2,3,0.033,2651.12,3536.76,3240.0,0.9031,0.8979,0.65,136.1,69.1,10.9,1,0,0,209,0,0,0.043,0,0.639,0,0,,0,0.0577,AUTO_APPROVE,0,0,0.0,1,5305.14,0.25,2,0,0,0.0,66.941,69.1,0.639,0.043,0,0,3,0.058,21.57651323154611,820.1,41.86125084749669,963.94,938.69,1341.24,-0.01,0,136.27,0,NONE,0.0
W001,Rajan K,2024-12-30,Velachery,0.82,0,0,33,40,12,1,0,0,4997.21,2811.82,1735.39,450.0,0.0,66,4,45.6,3,0.044,3563.54,3695.37,3325.83,1.1105,0.8703,0.65,209.2,124.8,17.2,1,0,0,139,0,0,0.046,0,0.638,0,0,,0,0.1044,AUTO_APPROVE,0,0,0.0,1,5543.06,0.25,1,0,0,0.0,47.9,124.8,0.638,0.046,0,0,3,0.104,1029.73,43.964596709541304,7.489453111752109,1127.9,1153.33,1686.26,-0.01,0,141.19,0,NONE,0.0
W001,Rajan K,2025-01-06,Velachery,0.82,0,0,34,41,1,1,0,0,3866.14,2629.29,836.85,400.0,0.0,33,6,24.2,6,0.038,4213.68,3662.6,3296.34,0.8591,0.945,0.65,69.5,25.8,10.9,1,0,0,189,0,0,0.045,0,0.624,0,0,,0,0.0674,AUTO_APPROVE,0,0,0.0,1,5493.9,0.25,0,0,0,0.0,76.149,25.8,0.624,0.045,0,0,6,0.067,555.03,41.91392276592829,647.61,500.04,697.25,567.18,899.03,0,143.14,0,NONE,0.0
W001,Rajan K,2025-01-13,Velachery,0.82,0,0,34,42,1,1,0,1,5209.86,3321.96,1362.9,525.0,0.0,51,5,49.3,5,0.033,4534.29,3945.48,4136.42,1.1577,0.9055,0.65,49.9,29.7,16.5,1,0,0,194,0,0,0.041,0,0.63,0,0,,0,0.0806,AUTO_APPROVE,0,0,0.0,1,5918.22,0.25,0,0,0,0.0,47.288,29.7,0.63,0.041,0,0,5,0.081,932.38,8.310741340875554,898.12,986.48,1089.84,18.491448535343586,1303.04,0,152.37,0,NONE,0.0
W001,Rajan K,2025-01-20,Velachery,0.82,0,0,34,43,1,1,0,1,4475.53,2626.66,1448.87,400.0,0.0,27,6,48.9,2,0.028,4637.18,4128.15,4124.68,0.9946,0.8937,0.65,66.7,34.0,19.8,1,0,0,134,0,0,0.334,1,0.674,0,0,,0,0.1066,AUTO_APPROVE,0,0,0.0,1,6192.22,0.25,0,0,0,0.0,66.73,34.0,0.674,0.334,1,0,2,0.107,685.71,609.73,35.50296489721307,704.56,792.75,660.55,1022.23,0,158.85,0,NONE,0.0
W001,Rajan K,2025-01-27,Velachery,0.82,0,0,34,44,1,1,0,0,1023.17,588.97,434.2,0.0,0.0,24,1,17.1,0,0.121,3643.68,3632.91,3269.62,0.2274,0.9517,0.65,88.7,28.8,19.7,2,0,0,145,0,0,0.93,3,0.968,1,1,bandh,4,0.0968,AUTO_APPROVE,0,0,0.0,1,5449.36,0.25,0,6,7,0.0,-109.625,28.8,0.968,0.93,3,1,0,0.097,1023.17,0.0,0.0,0.0,0.0,0.0,0.0,6,142.27,1,RSMD,1460.19
W001,Rajan K,2025-02-03,Velachery,0.82,0,0,35,45,2,0,0,0,4508.24,3109.79,1073.45,325.0,0.0,45,6,36.1,3,0.075,3804.2,3710.23,3710.23,1.0018,0.6147,0.35,8.2,2.3,11.8,0,0,0,47,0,0,0.127,0,0.606,0,0,,0,0.0317,AUTO_APPROVE,0,0,0.0,1,5565.34,0.25,1,0,0,0.0,-33.202,2.3,0.606,0.127,0,0,3,0.032,621.81,692.42,589.42,754.61,789.93,1060.06,-0.01,0,122.82,0,NONE,0.0
W001,Rajan K,2025-02-10,Velachery,0.82,0,0,35,46,2,0,0,0,4643.24,3106.99,1086.25,450.0,0.0,56,4,48.9,3,0.032,3662.54,3813.89,3813.89,1.0318,0.6533,0.5,11.0,7.2,6.8,0,0,0,45,0,0,0.036,0,0.587,0,0,,0,0.1042,AUTO_APPROVE,0,0,0.0,1,5720.84,0.25,1,0,0,0.0,12.481,7.2,0.587,0.036,0,0,3,0.104,959.24,1082.41,36.08147927758781,34.032875627166646,1194.9,6.564499522442735,1406.69,0,131.99,0,NONE,0.0
